Date	Hour	Cluster
2012-11-27	13	5
2012-11-28	13	4
2012-11-29	13	4
2012-11-30	13	4
2012-12-01	13	16
2012-12-02	13	17
2012-12-03	13	5
2012-12-04	13	5
2012-12-05	13	5
2012-12-06	13	5
2012-12-07	13	5
2012-12-08	13	16
2012-12-09	13	16
2012-12-10	13	4
2012-12-11	13	3
2012-12-12	13	3
2012-12-13	13	3
2012-12-14	13	3
2012-12-15	13	14
2012-12-16	13	14
2012-12-17	13	2
2012-12-18	13	2
2012-12-19	13	1
2012-12-20	13	1
2012-12-21	13	1
2012-12-22	13	13
2012-12-23	13	13
2012-12-24	13	1
2012-12-25	13	2
2012-12-26	13	3
2012-12-27	13	4
2012-12-28	13	5
2012-12-29	13	4
2012-12-30	13	16
2012-12-31	13	16
2012-01-01	14	17
2012-01-02	14	16
2012-01-03	14	16
2012-01-04	14	16
2012-01-05	14	16
2012-01-06	14	17
2012-01-07	14	17
2012-01-08	14	17
2012-01-09	14	16
2012-01-10	14	4
2012-01-11	14	4
2012-01-12	14	4
2012-01-13	14	4
2012-01-14	14	16
2012-01-15	14	17
2012-01-16	14	4
2012-01-17	14	4
2012-01-18	14	4
2012-01-19	14	3
2012-01-20	14	3
2012-01-21	14	15
2012-01-22	14	15
2012-01-23	14	3
2012-01-24	14	2
2012-01-25	14	2
2012-01-26	14	2
2012-01-27	14	2
2012-01-28	14	14
2012-01-29	14	14
2012-01-30	14	2
2012-01-31	14	1
2012-02-01	14	1
2012-02-02	14	1
2012-02-03	14	1
2012-02-04	14	14
2012-02-05	14	14
2012-02-06	14	2
2012-02-07	14	2
2012-02-08	14	2
2012-02-09	14	2
2012-02-10	14	2
2012-02-11	14	14
2012-02-12	14	14
2012-02-13	14	2
2012-02-14	14	2
2012-02-15	14	3
2012-02-16	14	3
2012-02-17	14	3
2012-02-18	14	15
2012-02-19	14	15
2012-02-20	14	3
2012-02-21	14	4
2012-02-22	14	4
2012-02-23	14	16
2012-02-24	14	5
2012-02-25	14	17
2012-02-26	14	16
2012-02-27	14	4
2012-02-28	14	4
2012-02-29	14	4
2012-03-01	14	5
2012-03-02	14	5
2012-03-03	14	17
2012-03-04	14	17
2012-03-05	14	4
2012-03-06	14	4
2012-03-07	14	4
2012-03-08	14	16
2012-03-09	14	16
2012-03-10	14	16
2012-03-11	14	4
2012-03-12	14	4
2012-03-13	14	4
2012-03-14	14	5
2012-03-15	14	4
2012-03-16	14	4
2012-03-17	14	17
2012-03-18	14	17
2012-03-19	14	5
2012-03-20	14	6
2012-03-21	14	6
2012-03-22	14	5
2012-03-23	14	5
2012-03-24	14	17
2012-03-25	14	17
2012-03-26	14	5
2012-03-27	14	5
2012-03-28	14	5
2012-03-29	14	5
2012-03-30	14	5
2012-03-31	14	18
2012-04-01	14	18
2012-04-02	14	6
2012-04-03	14	6
2012-04-04	14	6
2012-04-05	14	6
2012-04-06	14	6
2012-04-07	14	18
2012-04-08	14	18
2012-04-09	14	6
2012-04-10	14	6
2012-04-11	14	6
2012-04-12	14	6
2012-04-13	14	6
2012-04-14	14	18
2012-04-15	14	19
2012-04-16	14	7
2012-04-17	14	7
2012-04-18	14	7
2012-04-19	14	7
2012-04-20	14	7
2012-04-21	14	19
2012-04-22	14	19
2012-04-23	14	7
2012-04-24	14	7
2012-04-25	14	7
2012-04-26	14	7
2012-04-27	14	7
2012-04-28	14	7
2012-04-29	14	19
2012-04-30	14	19
2012-05-01	14	19
2012-05-02	14	7
2012-05-03	14	7
2012-05-04	14	7
2012-05-05	14	7
2012-05-06	14	19
2012-05-07	14	7
2012-05-08	14	7
2012-05-09	14	7
2012-05-10	14	7
2012-05-11	14	7
2012-05-12	14	19
2012-05-13	14	19
2012-05-14	14	7
2012-05-15	14	8
2012-05-16	14	8
2012-05-17	14	8
2012-05-18	14	8
2012-05-19	14	20
2012-05-20	14	20
2012-05-21	14	8
2012-05-22	14	8
2012-05-23	14	8
2012-05-24	14	8
2012-05-25	14	8
2012-05-26	14	20
2012-05-27	14	20
2012-05-28	14	8
2012-05-29	14	8
2012-05-30	14	8
2012-05-31	14	8
2012-06-01	14	8
2012-06-02	14	20
2012-06-03	14	20
2012-06-04	14	8
2012-06-05	14	8
2012-06-06	14	8
2012-06-07	14	8
2012-06-08	14	8
2012-06-09	14	8
2012-06-10	14	20
2012-06-11	14	20
2012-06-12	14	20
2012-06-13	14	8
2012-06-14	14	8
2012-06-15	14	8
2012-06-16	14	20
2012-06-17	14	20
2012-06-18	14	8
2012-06-19	14	8
2012-06-20	14	8
2012-06-21	14	8
2012-06-22	14	8
2012-06-23	14	20
2012-06-24	14	20
2012-06-25	14	8
2012-06-26	14	8
2012-06-27	14	8
2012-06-28	14	8
2012-06-29	14	8
2012-06-30	14	20
2012-07-01	14	22
2012-07-02	14	10
2012-07-03	14	10
2012-07-04	14	10
2012-07-05	14	10
2012-07-06	14	10
2012-07-07	14	22
2012-07-08	14	22
2012-07-09	14	10
2012-07-10	14	10
2012-07-11	14	10
2012-07-12	14	10
2012-07-13	14	10
2012-07-14	14	22
2012-07-15	14	22
2012-07-16	14	10
2012-07-17	14	10
2012-07-18	14	10
2012-07-19	14	10
2012-07-20	14	10
2012-07-21	14	22
2012-07-22	14	22
2012-07-23	14	10
2012-07-24	14	10
2012-07-25	14	10
2012-07-26	14	10
2012-07-27	14	10
2012-07-28	14	22
2012-07-29	14	22
2012-07-30	14	10
2012-07-31	14	10
2012-08-01	14	10
2012-08-02	14	10
2012-08-03	14	10
2012-08-04	14	22
2012-08-05	14	22
2012-08-06	14	10
2012-08-07	14	10
2012-08-08	14	10
2012-08-09	14	10
2012-08-10	14	10
2012-08-11	14	22
2012-08-12	14	22
2012-08-13	14	10
2012-08-14	14	10
2012-08-15	14	10
2012-08-16	14	10
2012-08-17	14	10
2012-08-18	14	22
2012-08-19	14	22
2012-08-20	14	10
2012-08-21	14	10
2012-08-22	14	10
2012-08-23	14	10
2012-08-24	14	10
2012-08-25	14	22
2012-08-26	14	22
2012-08-27	14	10
2012-08-28	14	10
2012-08-29	14	10
2012-08-30	14	10
2012-08-31	14	10
2012-09-01	14	24
2012-09-02	14	24
2012-09-03	14	12
2012-09-04	14	12
2012-09-05	14	12
2012-09-06	14	12
2012-09-07	14	12
2012-09-08	14	24
2012-09-09	14	24
2012-09-10	14	12
2012-09-11	14	12
2012-09-12	14	12
2012-09-13	14	12
2012-09-14	14	12
2012-09-15	14	24
2012-09-16	14	24
2012-09-17	14	12
2012-09-18	14	12
2012-09-19	14	12
2012-09-20	14	12
2012-09-21	14	12
2012-09-22	14	24
2012-09-23	14	24
2012-09-24	14	12
2012-09-25	14	12
2012-09-26	14	12
2012-09-27	14	12
2012-09-28	14	12
2012-09-29	14	24
2012-09-30	14	24
2012-10-01	14	12
2012-10-02	14	12
2012-10-03	14	12
2012-10-04	14	12
2012-10-05	14	12
2012-10-06	14	24
2012-10-07	14	24
2012-10-08	14	12
2012-10-09	14	12
2012-10-10	14	12
2012-10-11	14	12
2012-10-12	14	12
2012-10-13	14	24
2012-10-14	14	24
2012-10-15	14	12
2012-10-16	14	12
2012-10-17	14	6
2012-10-18	14	6
2012-10-19	14	6
2012-10-20	14	18
2012-10-21	14	18
2012-10-22	14	6
2012-10-23	14	6
2012-10-24	14	6
2012-10-25	14	6
2012-10-26	14	6
2012-10-27	14	18
2012-10-28	14	18
2012-10-29	14	6
2012-10-30	14	6
2012-10-31	14	6
2012-11-01	14	6
2012-11-02	14	6
2012-11-03	14	18
2012-11-04	14	18
2012-11-05	14	18
2012-11-06	14	6
2012-11-07	14	6
2012-11-08	14	6
2012-11-09	14	6
2012-11-10	14	17
2012-11-11	14	17
2012-11-12	14	5
2012-11-13	14	6
2012-11-14	14	6
2012-11-15	14	6
2012-11-16	14	6
2012-11-17	14	17
2012-11-18	14	17
2012-11-19	14	5
2012-11-20	14	6
2012-11-21	14	6
2012-11-22	14	6
2012-11-23	14	6
2012-11-24	14	17
2012-11-25	14	17
2012-11-26	14	5
2012-11-27	14	5
2012-11-28	14	4
2012-11-29	14	4
2012-11-30	14	4
2012-12-01	14	16
2012-12-02	14	17
2012-12-03	14	5
2012-12-04	14	5
2012-12-05	14	5
2012-12-06	14	5
2012-12-07	14	5
2012-12-08	14	16
2012-12-09	14	16
2012-12-10	14	4
2012-12-11	14	3
2012-12-12	14	3
2012-12-13	14	3
2012-12-14	14	3
2012-12-15	14	14
2012-12-16	14	14
2012-12-17	14	2
2012-12-18	14	2
2012-12-19	14	1
2012-12-20	14	1
2012-12-21	14	1
2012-12-22	14	13
2012-12-23	14	13
2012-12-24	14	1
2012-12-25	14	2
2012-12-26	14	3
2012-12-27	14	4
2012-12-28	14	5
2012-12-29	14	4
2012-12-30	14	16
2012-12-31	14	16
2012-01-01	15	17
2012-01-02	15	16
2012-01-03	15	16
2012-01-04	15	16
2012-01-05	15	16
2012-01-06	15	17
2012-01-07	15	17
2012-01-08	15	17
2012-01-09	15	16
2012-01-10	15	4
2012-01-11	15	4
2012-01-12	15	4
2012-01-13	15	4
2012-01-14	15	16
2012-01-15	15	17
2012-01-16	15	4
2012-01-17	15	4
2012-01-18	15	4
2012-01-19	15	3
2012-01-20	15	3
2012-01-21	15	15
2012-01-22	15	15
2012-01-23	15	3
2012-01-24	15	2
2012-01-25	15	2
2012-01-26	15	2
2012-01-27	15	2
2012-01-28	15	14
2012-01-29	15	14
2012-01-30	15	2
2012-01-31	15	1
2012-02-01	15	1
2012-02-02	15	1
2012-02-03	15	1
2012-02-04	15	14
2012-02-05	15	14
2012-02-06	15	2
2012-02-07	15	2
2012-02-08	15	2
2012-02-09	15	2
2012-02-10	15	2
2012-02-11	15	14
2012-02-12	15	14
2012-02-13	15	2
2012-02-14	15	2
2012-02-15	15	3
2012-02-16	15	3
2012-02-17	15	3
2012-02-18	15	15
2012-02-19	15	15
2012-02-20	15	3
2012-02-21	15	4
2012-02-22	15	4
2012-02-23	15	16
2012-02-24	15	5
2012-02-25	15	17
2012-02-26	15	16
2012-02-27	15	4
2012-02-28	15	4
2012-02-29	15	4
2012-03-01	15	5
2012-03-02	15	5
2012-03-03	15	17
2012-03-04	15	17
2012-03-05	15	4
2012-03-06	15	4
2012-03-07	15	4
2012-03-08	15	16
2012-03-09	15	16
2012-03-10	15	16
2012-03-11	15	4
2012-03-12	15	4
2012-03-13	15	4
2012-03-14	15	5
2012-03-15	15	4
2012-03-16	15	4
2012-03-17	15	17
2012-03-18	15	17
2012-03-19	15	5
2012-03-20	15	6
2012-03-21	15	6
2012-03-22	15	5
2012-03-23	15	5
2012-03-24	15	17
2012-03-25	15	17
2012-03-26	15	5
2012-03-27	15	5
2012-03-28	15	5
2012-03-29	15	5
2012-03-30	15	5
2012-03-31	15	18
2012-04-01	15	18
2012-04-02	15	6
2012-04-03	15	6
2012-04-04	15	6
2012-04-05	15	6
2012-04-06	15	6
2012-04-07	15	18
2012-04-08	15	18
2012-04-09	15	6
2012-04-10	15	6
2012-04-11	15	6
2012-04-12	15	6
2012-04-13	15	6
2012-04-14	15	18
2012-04-15	15	19
2012-04-16	15	7
2012-04-17	15	7
2012-04-18	15	7
2012-04-19	15	7
2012-04-20	15	7
2012-04-21	15	19
2012-04-22	15	19
2012-04-23	15	7
2012-04-24	15	7
2012-04-25	15	7
2012-04-26	15	7
2012-04-27	15	7
2012-04-28	15	7
2012-04-29	15	19
2012-04-30	15	19
2012-05-01	15	19
2012-05-02	15	7
2012-05-03	15	7
2012-05-04	15	7
2012-05-05	15	7
2012-05-06	15	19
2012-05-07	15	7
2012-05-08	15	7
2012-05-09	15	7
2012-05-10	15	7
2012-05-11	15	7
2012-05-12	15	19
2012-05-13	15	19
2012-05-14	15	7
2012-05-15	15	8
2012-05-16	15	8
2012-05-17	15	8
2012-05-18	15	8
2012-05-19	15	20
2012-05-20	15	20
2012-05-21	15	8
2012-05-22	15	8
2012-05-23	15	8
2012-05-24	15	8
2012-05-25	15	8
2012-05-26	15	20
2012-05-27	15	20
2012-05-28	15	8
2012-05-29	15	8
2012-05-30	15	8
2012-05-31	15	8
2012-06-01	15	8
2012-06-02	15	20
2012-06-03	15	20
2012-06-04	15	8
2012-06-05	15	8
2012-06-06	15	8
2012-06-07	15	8
2012-06-08	15	8
2012-06-09	15	8
2012-06-10	15	20
2012-06-11	15	20
2012-06-12	15	20
2012-06-13	15	8
2012-06-14	15	8
2012-06-15	15	8
2012-06-16	15	20
2012-06-17	15	20
2012-06-18	15	8
2012-06-19	15	8
2012-06-20	15	8
2012-06-21	15	8
2012-06-22	15	8
2012-06-23	15	20
2012-06-24	15	20
2012-06-25	15	8
2012-06-26	15	8
2012-06-27	15	8
2012-06-28	15	8
2012-06-29	15	8
2012-06-30	15	20
2012-07-01	15	22
2012-07-02	15	10
2012-07-03	15	10
2012-07-04	15	10
2012-07-05	15	10
2012-07-06	15	10
2012-07-07	15	22
2012-07-08	15	22
2012-07-09	15	10
2012-07-10	15	10
2012-07-11	15	10
2012-07-12	15	10
2012-07-13	15	10
2012-07-14	15	22
2012-07-15	15	22
2012-07-16	15	10
2012-07-17	15	10
2012-07-18	15	10
2012-07-19	15	10
2012-07-20	15	10
2012-07-21	15	22
2012-07-22	15	22
2012-07-23	15	10
2012-07-24	15	10
2012-07-25	15	10
2012-07-26	15	10
2012-07-27	15	10
2012-07-28	15	22
2012-07-29	15	22
2012-07-30	15	10
2012-07-31	15	10
2012-08-01	15	10
2012-08-02	15	10
2012-08-03	15	10
2012-08-04	15	22
2012-08-05	15	22
2012-08-06	15	10
2012-08-07	15	10
2012-08-08	15	10
2012-08-09	15	10
2012-08-10	15	10
2012-08-11	15	22
2012-08-12	15	22
2012-08-13	15	10
2012-08-14	15	10
2012-08-15	15	10
2012-08-16	15	10
2012-08-17	15	10
2012-08-18	15	22
2012-08-19	15	22
2012-08-20	15	10
2012-08-21	15	10
2012-08-22	15	10
2012-08-23	15	10
2012-08-24	15	10
2012-08-25	15	22
2012-08-26	15	22
2012-08-27	15	10
2012-08-28	15	10
2012-08-29	15	10
2012-08-30	15	10
2012-08-31	15	10
2012-09-01	15	24
2012-09-02	15	24
2012-09-03	15	12
2012-09-04	15	12
2012-09-05	15	12
2012-09-06	15	12
2012-09-07	15	12
2012-09-08	15	24
2012-09-09	15	24
2012-09-10	15	12
2012-09-11	15	12
2012-09-12	15	12
2012-09-13	15	12
2012-09-14	15	12
2012-09-15	15	24
2012-09-16	15	24
2012-09-17	15	12
2012-09-18	15	12
2012-09-19	15	12
2012-09-20	15	12
2012-09-21	15	12
2012-09-22	15	24
2012-09-23	15	24
2012-09-24	15	12
2012-09-25	15	12
2012-09-26	15	12
2012-09-27	15	12
2012-09-28	15	12
2012-09-29	15	24
2012-09-30	15	24
2012-10-01	15	12
2012-10-02	15	12
2012-10-03	15	12
2012-10-04	15	12
2012-10-05	15	12
2012-10-06	15	24
2012-10-07	15	24
2012-10-08	15	12
2012-10-09	15	12
2012-10-10	15	12
2012-10-11	15	12
2012-10-12	15	12
2012-10-13	15	24
2012-10-14	15	24
2012-10-15	15	12
2012-10-16	15	12
2012-10-17	15	6
2012-10-18	15	6
2012-10-19	15	6
2012-10-20	15	18
2012-10-21	15	18
2012-10-22	15	6
2012-10-23	15	6
2012-10-24	15	6
2012-10-25	15	6
2012-10-26	15	6
2012-10-27	15	18
2012-10-28	15	18
2012-10-29	15	6
2012-10-30	15	6
2012-10-31	15	6
2012-11-01	15	6
2012-11-02	15	6
2012-11-03	15	18
2012-11-04	15	18
2012-11-05	15	18
2012-11-06	15	6
2012-11-07	15	6
2012-11-08	15	6
2012-11-09	15	6
2012-11-10	15	17
2012-11-11	15	17
2012-11-12	15	5
2012-11-13	15	6
2012-11-14	15	6
2012-11-15	15	6
2012-11-16	15	6
2012-11-17	15	17
2012-11-18	15	17
2012-11-19	15	5
2012-11-20	15	6
2012-11-21	15	6
2012-11-22	15	6
2012-11-23	15	6
2012-11-24	15	17
2012-11-25	15	17
2012-11-26	15	5
2012-11-27	15	5
2012-11-28	15	4
2012-11-29	15	4
2012-11-30	15	4
2012-12-01	15	16
2012-12-02	15	17
2012-12-03	15	5
2012-12-04	15	5
2012-12-05	15	5
2012-12-06	15	5
2012-12-07	15	5
2012-12-08	15	16
2012-12-09	15	16
2012-12-10	15	4
2012-12-11	15	3
2012-12-12	15	3
2012-12-13	15	3
2012-12-14	15	3
2012-12-15	15	14
2012-12-16	15	14
2012-12-17	15	2
2012-12-18	15	2
2012-12-19	15	1
2012-12-20	15	1
2012-12-21	15	1
2012-12-22	15	13
2012-12-23	15	13
2012-12-24	15	1
2012-12-25	15	2
2012-12-26	15	3
2012-12-27	15	4
2012-12-28	15	5
2012-12-29	15	4
2012-12-30	15	16
2012-12-31	15	16
2012-01-01	16	17
2012-01-02	16	16
2012-01-03	16	16
2012-01-04	16	16
2012-01-05	16	16
2012-01-06	16	17
2012-01-07	16	17
2012-01-08	16	17
2012-01-09	16	16
2012-01-10	16	4
2012-01-11	16	4
2012-01-12	16	4
2012-01-13	16	4
2012-01-14	16	16
2012-01-15	16	17
2012-01-16	16	4
2012-01-17	16	4
2012-01-18	16	4
2012-01-19	16	3
2012-01-20	16	3
2012-01-21	16	15
2012-01-22	16	15
2012-01-23	16	3
2012-01-24	16	2
2012-01-25	16	2
2012-01-26	16	2
2012-01-27	16	2
2012-01-28	16	14
2012-01-29	16	14
2012-01-30	16	2
2012-01-31	16	1
2012-02-01	16	1
2012-02-02	16	1
2012-02-03	16	1
2012-02-04	16	14
2012-02-05	16	14
2012-02-06	16	2
2012-02-07	16	2
2012-02-08	16	2
2012-02-09	16	2
2012-02-10	16	2
2012-02-11	16	14
2012-02-12	16	14
2012-02-13	16	2
2012-02-14	16	2
2012-02-15	16	3
2012-02-16	16	3
2012-02-17	16	3
2012-02-18	16	15
2012-02-19	16	15
2012-02-20	16	3
2012-02-21	16	4
2012-02-22	16	4
2012-02-23	16	16
2012-02-24	16	5
2012-02-25	16	17
2012-02-26	16	16
2012-02-27	16	4
2012-02-28	16	4
2012-02-29	16	4
2012-03-01	16	5
2012-03-02	16	5
2012-03-03	16	17
2012-03-04	16	17
2012-03-05	16	4
2012-03-06	16	4
2012-03-07	16	4
2012-03-08	16	16
2012-03-09	16	16
2012-03-10	16	16
2012-03-11	16	4
2012-03-12	16	4
2012-03-13	16	4
2012-03-14	16	5
2012-03-15	16	4
2012-03-16	16	4
2012-03-17	16	17
2012-03-18	16	17
2012-03-19	16	5
2012-03-20	16	6
2012-03-21	16	6
2012-03-22	16	5
2012-03-23	16	5
2012-03-24	16	17
2012-03-25	16	17
2012-03-26	16	5
2012-03-27	16	5
2012-03-28	16	5
2012-03-29	16	5
2012-03-30	16	5
2012-03-31	16	18
2012-04-01	16	18
2012-04-02	16	6
2012-04-03	16	6
2012-04-04	16	6
2012-04-05	16	6
2012-04-06	16	6
2012-04-07	16	18
2012-04-08	16	18
2012-04-09	16	6
2012-04-10	16	6
2012-04-11	16	6
2012-04-12	16	6
2012-04-13	16	6
2012-04-14	16	18
2012-04-15	16	19
2012-04-16	16	7
2012-04-17	16	7
2012-04-18	16	7
2012-04-19	16	7
2012-04-20	16	7
2012-04-21	16	19
2012-04-22	16	19
2012-04-23	16	7
2012-04-24	16	7
2012-04-25	16	7
2012-04-26	16	7
2012-04-27	16	7
2012-04-28	16	7
2012-04-29	16	19
2012-04-30	16	19
2012-05-01	16	19
2012-05-02	16	7
2012-05-03	16	7
2012-05-04	16	7
2012-05-05	16	7
2012-05-06	16	19
2012-05-07	16	7
2012-05-08	16	7
2012-05-09	16	7
2012-05-10	16	7
2012-05-11	16	7
2012-05-12	16	19
2012-05-13	16	19
2012-05-14	16	7
2012-05-15	16	8
2012-05-16	16	8
2012-05-17	16	8
2012-05-18	16	8
2012-05-19	16	20
2012-05-20	16	20
2012-05-21	16	8
2012-05-22	16	8
2012-05-23	16	8
2012-05-24	16	8
2012-05-25	16	8
2012-05-26	16	20
2012-05-27	16	20
2012-05-28	16	8
2012-05-29	16	8
2012-05-30	16	8
2012-05-31	16	8
2012-06-01	16	8
2012-06-02	16	20
2012-06-03	16	20
2012-06-04	16	8
2012-06-05	16	8
2012-06-06	16	8
2012-06-07	16	8
2012-06-08	16	8
2012-06-09	16	8
2012-06-10	16	20
2012-06-11	16	20
2012-06-12	16	20
2012-06-13	16	8
2012-06-14	16	8
2012-06-15	16	8
2012-06-16	16	20
2012-06-17	16	20
2012-06-18	16	8
2012-06-19	16	8
2012-06-20	16	8
2012-06-21	16	8
2012-06-22	16	8
2012-06-23	16	20
2012-06-24	16	20
2012-06-25	16	8
2012-06-26	16	8
2012-06-27	16	8
2012-06-28	16	8
2012-06-29	16	8
2012-06-30	16	20
2012-07-01	16	22
2012-07-02	16	10
2012-07-03	16	10
2012-07-04	16	10
2012-07-05	16	10
2012-07-06	16	10
2012-07-07	16	22
2012-07-08	16	22
2012-07-09	16	10
2012-07-10	16	10
2012-07-11	16	10
2012-07-12	16	10
2012-07-13	16	10
2012-07-14	16	22
2012-07-15	16	22
2012-07-16	16	10
2012-07-17	16	10
2012-07-18	16	10
2012-07-19	16	10
2012-07-20	16	10
2012-07-21	16	22
2012-07-22	16	22
2012-07-23	16	10
2012-07-24	16	10
2012-07-25	16	10
2012-07-26	16	10
2012-07-27	16	10
2012-07-28	16	22
2012-07-29	16	22
2012-07-30	16	10
2012-07-31	16	10
2012-08-01	16	10
2012-08-02	16	10
2012-08-03	16	10
2012-08-04	16	22
2012-08-05	16	22
2012-08-06	16	10
2012-08-07	16	10
2012-08-08	16	10
2012-08-09	16	10
2012-08-10	16	10
2012-08-11	16	22
2012-08-12	16	22
2012-08-13	16	10
2012-08-14	16	10
2012-08-15	16	10
2012-08-16	16	10
2012-08-17	16	10
2012-08-18	16	22
2012-08-19	16	22
2012-08-20	16	10
2012-08-21	16	10
2012-08-22	16	10
2012-08-23	16	10
2012-08-24	16	10
2012-08-25	16	22
2012-08-26	16	22
2012-08-27	16	10
2012-08-28	16	10
2012-08-29	16	10
2012-08-30	16	10
2012-08-31	16	10
2012-09-01	16	24
2012-09-02	16	24
2012-09-03	16	12
2012-09-04	16	12
2012-09-05	16	12
2012-09-06	16	12
2012-09-07	16	12
2012-09-08	16	24
2012-09-09	16	24
2012-09-10	16	12
2012-09-11	16	12
2012-09-12	16	12
2012-09-13	16	12
2012-09-14	16	12
2012-09-15	16	24
2012-09-16	16	24
2012-09-17	16	12
2012-09-18	16	12
2012-09-19	16	12
2012-09-20	16	12
2012-09-21	16	12
2012-09-22	16	24
2012-09-23	16	24
2012-09-24	16	12
2012-09-25	16	12
2012-09-26	16	12
2012-09-27	16	12
2012-09-28	16	12
2012-09-29	16	24
2012-09-30	16	24
2012-10-01	16	12
2012-10-02	16	12
2012-10-03	16	12
2012-10-04	16	12
2012-10-05	16	12
2012-10-06	16	24
2012-10-07	16	24
2012-10-08	16	12
2012-10-09	16	12
2012-10-10	16	12
2012-10-11	16	12
2012-10-12	16	12
2012-10-13	16	24
2012-10-14	16	24
2012-10-15	16	12
2012-10-16	16	12
2012-10-17	16	6
2012-10-18	16	6
2012-10-19	16	6
2012-10-20	16	18
2012-10-21	16	18
2012-10-22	16	6
2012-10-23	16	6
2012-10-24	16	6
2012-10-25	16	6
2012-10-26	16	6
2012-10-27	16	18
2012-10-28	16	18
2012-10-29	16	6
2012-10-30	16	6
2012-10-31	16	6
2012-11-01	16	6
2012-11-02	16	6
2012-11-03	16	18
2012-11-04	16	18
2012-11-05	16	18
2012-11-06	16	6
2012-11-07	16	6
2012-11-08	16	6
2012-11-09	16	6
2012-11-10	16	17
2012-11-11	16	17
2012-11-12	16	5
2012-11-13	16	6
2012-11-14	16	6
2012-11-15	16	6
2012-11-16	16	6
2012-11-17	16	17
2012-11-18	16	17
2012-11-19	16	5
2012-11-20	16	6
2012-11-21	16	6
2012-11-22	16	6
2012-11-23	16	6
2012-11-24	16	17
2012-11-25	16	17
2012-11-26	16	5
2012-11-27	16	5
2012-11-28	16	4
2012-11-29	16	4
2012-11-30	16	4
2012-12-01	16	16
2012-12-02	16	17
2012-12-03	16	5
2012-12-04	16	5
2012-12-05	16	5
2012-12-06	16	5
2012-12-07	16	5
2012-12-08	16	16
2012-12-09	16	16
2012-12-10	16	4
2012-12-11	16	3
2012-12-12	16	3
2012-12-13	16	3
2012-12-14	16	3
2012-12-15	16	14
2012-12-16	16	14
2012-12-17	16	2
2012-12-18	16	2
2012-12-19	16	1
2012-12-20	16	1
2012-12-21	16	1
2012-12-22	16	13
2012-12-23	16	13
2012-12-24	16	1
2012-12-25	16	2
2012-12-26	16	3
2012-12-27	16	4
2012-12-28	16	5
2012-12-29	16	4
2012-12-30	16	16
2012-12-31	16	16
2012-01-01	17	17
2012-01-02	17	16
2012-01-03	17	16
2012-01-04	17	16
2012-01-05	17	16
2012-01-06	17	17
2012-01-07	17	17
2012-01-08	17	17
2012-01-09	17	16
2012-01-10	17	4
2012-01-11	17	4
2012-01-12	17	4
2012-01-13	17	4
2012-01-14	17	16
2012-01-15	17	17
2012-01-16	17	4
2012-01-17	17	4
2012-01-18	17	4
2012-01-19	17	3
2012-01-20	17	3
2012-01-21	17	15
2012-01-22	17	15
2012-01-23	17	3
2012-01-24	17	2
2012-01-25	17	2
2012-01-26	17	2
2012-01-27	17	2
2012-01-28	17	14
2012-01-29	17	14
2012-01-30	17	2
2012-01-31	17	1
2012-02-01	17	1
2012-02-02	17	1
2012-02-03	17	1
2012-02-04	17	14
2012-02-05	17	14
2012-02-06	17	2
2012-02-07	17	2
2012-02-08	17	2
2012-02-09	17	2
2012-02-10	17	2
2012-02-11	17	14
2012-02-12	17	14
2012-02-13	17	2
2012-02-14	17	2
2012-02-15	17	3
2012-02-16	17	3
2012-02-17	17	3
2012-02-18	17	15
2012-02-19	17	15
2012-02-20	17	3
2012-02-21	17	4
2012-02-22	17	4
2012-02-23	17	16
2012-02-24	17	5
2012-02-25	17	17
2012-02-26	17	16
2012-02-27	17	4
2012-02-28	17	4
2012-02-29	17	4
2012-03-01	17	5
2012-03-02	17	5
2012-03-03	17	17
2012-03-04	17	17
2012-03-05	17	4
2012-03-06	17	4
2012-03-07	17	4
2012-03-08	17	16
2012-03-09	17	16
2012-03-10	17	16
2012-03-11	17	4
2012-03-12	17	4
2012-03-13	17	4
2012-03-14	17	5
2012-03-15	17	4
2012-03-16	17	4
2012-03-17	17	17
2012-03-18	17	17
2012-03-19	17	5
2012-03-20	17	6
2012-03-21	17	6
2012-03-22	17	5
2012-03-23	17	5
2012-03-24	17	17
2012-03-25	17	17
2012-03-26	17	5
2012-03-27	17	5
2012-03-28	17	5
2012-03-29	17	5
2012-03-30	17	5
2012-03-31	17	18
2012-04-01	17	18
2012-04-02	17	6
2012-04-03	17	6
2012-04-04	17	6
2012-04-05	17	6
2012-04-06	17	6
2012-04-07	17	18
2012-04-08	17	18
2012-04-09	17	6
2012-04-10	17	6
2012-04-11	17	6
2012-04-12	17	6
2012-04-13	17	6
2012-04-14	17	18
2012-04-15	17	19
2012-04-16	17	7
2012-04-17	17	7
2012-04-18	17	7
2012-04-19	17	7
2012-04-20	17	7
2012-04-21	17	19
2012-04-22	17	19
2012-04-23	17	7
2012-04-24	17	7
2012-04-25	17	7
2012-04-26	17	7
2012-04-27	17	7
2012-04-28	17	7
2012-04-29	17	19
2012-04-30	17	19
2012-05-01	17	19
2012-05-02	17	7
2012-05-03	17	7
2012-05-04	17	7
2012-05-05	17	7
2012-05-06	17	19
2012-05-07	17	7
2012-05-08	17	7
2012-05-09	17	7
2012-05-10	17	7
2012-05-11	17	7
2012-05-12	17	19
2012-05-13	17	19
2012-05-14	17	7
2012-05-15	17	8
2012-05-16	17	8
2012-05-17	17	8
